slug,date,open,high,low,close,currency
EUR/JPY,2018-01-18,135.623993,136.287201,135.559998,135.694,JPY
EUR/GBP,2018-01-18,0.88104,0.88362,0.88027,0.88109,GBP
EUR/USD,2018-01-19,1.223586,1.229483,1.222031,1.223661,USD
EUR/JPY,2018-01-19,135.817001,136.029007,135.192993,135.850006,JPY
EUR/GBP,2018-01-19,0.88059,0.8846,0.8805,0.88073,GBP
EUR/USD,2018-01-22,1.225595,1.226663,1.221464,1.22555,USD
EUR/JPY,2018-01-22,135.662994,135.932999,135.348999,135.641006,JPY
EUR/GBP,2018-01-22,0.88238,0.88253,0.87697,0.88219,GBP
EUR/GBP,2018-01-23,0.87642,0.8795,0.8761,0.8765,GBP
EUR/JPY,2018-01-23,136.018997,136.184006,135.190002,136.001007,JPY
EUR/USD,2018-01-23,1.225731,1.2307,1.222359,1.225625,USD
EUR/USD,2018-01-24,1.230966,1.240199,1.229513,1.231027,USD
EUR/GBP,2018-01-24,0.87843,0.87868,0.87001,0.87837,GBP
EUR/JPY,2018-01-24,135.552994,135.638,134.947998,135.537994,JPY
EUR/JPY,2018-01-25,135.490997,136.255997,135.039993,135.459,JPY
EUR/USD,2018-01-25,1.239603,1.252992,1.238651,1.239111,USD
EUR/GBP,2018-01-25,0.87145,0.87609,0.86893,0.8714,GBP
EUR/GBP,2018-01-26,0.8756,0.87775,0.87271,0.87572,GBP
EUR/USD,2018-01-26,1.239234,1.249016,1.238743,1.239234,USD
EUR/JPY,2018-01-26,135.869995,136.128998,134.584,135.945999,JPY
EUR/GBP,2018-01-29,0.87831,0.88141,0.87676,0.87831,GBP
EUR/USD,2018-01-29,1.242823,1.243194,1.233806,1.242807,USD
EUR/JPY,2018-01-29,135.028,135.320999,134.328995,135.014008,JPY
EUR/GBP,2018-01-30,0.8798,0.8832,0.87723,0.87962,GBP
EUR/USD,2018-01-30,1.238175,1.245221,1.233685,1.238114,USD
EUR/JPY,2018-01-30,134.901993,135.190002,134.145004,134.856995,JPY
EUR/USD,2018-01-31,1.240833,1.247661,1.240064,1.240957,USD
EUR/JPY,2018-01-31,134.940002,136.028,134.940002,134.925995,JPY
EUR/GBP,2018-01-31,0.87669,0.88144,0.8751,0.87658,GBP
EUR/JPY,2018-02-01,135.563004,136.723999,135.520004,135.600006,JPY
EUR/GBP,2018-02-01,0.8744,0.8771,0.87185,0.8743,GBP
EUR/USD,2018-02-01,1.241742,1.248782,1.238651,1.241866,USD
EUR/JPY,2018-02-02,136.865005,137.477997,136.671997,136.862,JPY
EUR/GBP,2018-02-02,0.87699,0.88185,0.87569,0.87681,GBP
EUR/USD,2018-02-02,1.251267,1.251799,1.241188,1.251001,USD
EUR/JPY,2018-02-05,136.938004,137.087006,136.335007,136.955002,JPY
EUR/GBP,2018-02-05,0.882,0.88698,0.88136,0.88202,GBP
EUR/USD,2018-02-05,1.24471,1.247816,1.240156,1.244694,USD
EUR/GBP,2018-02-06,0.88721,0.89081,0.88554,0.88693,GBP
EUR/USD,2018-02-06,1.236828,1.242854,1.231618,1.236782,USD
EUR/JPY,2018-02-06,134.820999,135.755997,133.996002,134.919006,JPY
EUR/USD,2018-02-07,1.238145,1.240325,1.227853,1.238129,USD
EUR/JPY,2018-02-07,135.716995,135.759995,134.315002,135.720001,JPY
EUR/GBP,2018-02-07,0.88694,0.88973,0.8839,0.88703,GBP
EUR/USD,2018-02-08,1.226843,1.229453,1.221658,1.226813,USD
EUR/JPY,2018-02-08,133.889999,134.776993,133.276001,133.955994,JPY
EUR/GBP,2018-02-08,0.88388,0.8841,0.87347,0.88395,GBP
EUR/GBP,2018-02-09,0.87989,0.88785,0.8778,0.87978,GBP
EUR/USD,2018-02-09,1.226076,1.228547,1.222643,1.226076,USD
EUR/JPY,2018-02-09,133.119003,134.138,132.613998,133.063995,JPY
EUR/USD,2018-02-12,1.22534,1.22971,1.223631,1.22528,USD
EUR/JPY,2018-02-12,133.291,133.638,132.927002,133.302994,JPY
EUR/GBP,2018-02-12,0.88618,0.88898,0.8845,0.88616,GBP
EUR/GBP,2018-02-13,0.8882,0.89032,0.88581,0.8881,GBP
EUR/USD,2018-02-13,1.230118,1.2372,1.228607,1.230376,USD
EUR/JPY,2018-02-13,133.671997,133.718002,132.533005,133.718002,JPY
EUR/GBP,2018-02-14,0.88961,0.89177,0.88754,0.8897,GBP
EUR/JPY,2018-02-14,133.110001,133.322006,131.613998,133.119995,JPY
EUR/USD,2018-02-14,1.2353,1.241619,1.227853,1.235376,USD
EUR/JPY,2018-02-15,132.886993,133.235992,132.529999,132.871002,JPY
EUR/USD,2018-02-15,1.246712,1.2512,1.245051,1.246727,USD
EUR/GBP,2018-02-15,0.88951,0.89013,0.8859,0.88948,GBP
EUR/USD,2018-02-16,1.250735,1.255808,1.243054,1.25036,USD
EUR/JPY,2018-02-16,132.645004,133.095001,131.910004,132.673004,JPY
EUR/GBP,2018-02-16,0.88665,0.88881,0.885,0.88649,GBP
EUR/JPY,2018-02-19,131.891998,132.367004,131.891998,131.880997,JPY
EUR/USD,2018-02-19,1.241188,1.2438,1.237103,1.241188,USD
EUR/GBP,2018-02-19,0.8845,0.88671,0.8844,0.88451,GBP
EUR/JPY,2018-02-20,132.324005,132.490005,132.110001,132.300995,JPY
EUR/USD,2018-02-20,1.23991,1.24091,1.232195,1.239864,USD
EUR/GBP,2018-02-20,0.88607,0.88674,0.88061,0.88606,GBP
EUR/USD,2018-02-21,1.233548,1.234701,1.230073,1.233532,USD
EUR/JPY,2018-02-21,132.442993,133.041,132.281998,132.453995,JPY
EUR/GBP,2018-02-21,0.8811,0.88544,0.88063,0.88097,GBP
EUR/USD,2018-02-22,1.228034,1.23533,1.226166,1.228184,USD
EUR/JPY,2018-02-22,132.164993,132.199997,131.287994,132.089996,JPY
EUR/GBP,2018-02-22,0.88279,0.88627,0.8822,0.88286,GBP
EUR/USD,2018-02-23,1.232605,1.2335,1.228049,1.232666,USD
EUR/GBP,2018-02-23,0.88346,0.88359,0.87869,0.8834,GBP
EUR/JPY,2018-02-23,131.692001,131.830002,130.940002,131.660995,JPY
EUR/JPY,2018-02-26,131.541,131.738998,131.080002,131.559006,JPY
EUR/USD,2018-02-26,1.228833,1.235483,1.228245,1.228713,USD
EUR/GBP,2018-02-26,0.87961,0.88223,0.87708,0.87961,GBP
EUR/JPY,2018-02-27,131.886002,132.173996,131.354004,131.860992,JPY
EUR/USD,2018-02-27,1.231603,1.234568,1.222315,1.231557,USD
EUR/GBP,2018-02-27,0.88197,0.88423,0.88011,0.88174,GBP
EUR/JPY,2018-02-28,131.337006,131.513,130.098007,131.378006,JPY
EUR/USD,2018-02-28,1.22221,1.22429,1.218918,1.223032,USD
EUR/GBP,2018-02-28,0.87903,0.88562,0.87794,0.87939,GBP
EUR/USD,2018-03-01,1.219096,1.22218,1.2158,1.219126,USD
EUR/JPY,2018-03-01,130.005005,130.740997,129.860001,130.003006,JPY
EUR/GBP,2018-03-01,0.88637,0.88863,0.88376,0.8863,GBP
EUR/USD,2018-03-02,1.227129,1.233046,1.22528,1.227084,USD
EUR/GBP,2018-03-02,0.89075,0.89497,0.8896,0.89071,GBP
EUR/JPY,2018-03-02,130.296005,130.431,129.580994,130.272995,JPY
EUR/JPY,2018-03-05,130.024994,130.755005,129.356003,129.979996,JPY
EUR/GBP,2018-03-05,0.8929,0.8939,0.88864,0.8928,GBP
EUR/USD,2018-03-05,1.231846,1.234827,1.227551,1.231542,USD
EUR/GBP,2018-03-06,0.89077,0.89433,0.8906,0.8906,GBP
EUR/USD,2018-03-06,1.233776,1.241989,1.233122,1.233654,USD
EUR/JPY,2018-03-06,131.115997,132.011002,130.600006,131.069,JPY
EUR/USD,2018-03-07,1.241928,1.24406,1.238605,1.241665,USD
EUR/JPY,2018-03-07,131.160995,131.589996,131.0,131.039001,JPY
EUR/GBP,2018-03-07,0.89342,0.8967,0.89192,0.89325,GBP
EUR/USD,2018-03-08,1.241619,1.244478,1.230633,1.241465,USD
EUR/GBP,2018-03-08,0.89264,0.8956,0.8905,0.8927,GBP
EUR/JPY,2018-03-08,131.776001,131.966995,130.516998,131.798996,JPY
EUR/GBP,2018-03-09,0.89163,0.89251,0.88774,0.89143,GBP
EUR/JPY,2018-03-09,130.957001,131.884003,130.884995,130.947998,JPY
EUR/USD,2018-03-09,1.230784,1.23338,1.227551,1.230663,USD
EUR/USD,2018-03-12,1.23086,1.234201,1.229136,1.230875,USD
EUR/JPY,2018-03-12,131.559998,131.658005,130.966003,131.561005,JPY
EUR/GBP,2018-03-12,0.88829,0.88955,0.88493,0.88835,GBP
EUR/USD,2018-03-13,1.233867,1.239895,1.231497,1.233958,USD
EUR/JPY,2018-03-13,131.177002,132.417999,131.119995,131.115997,JPY
EUR/GBP,2018-03-13,0.88725,0.8886,0.88524,0.8872,GBP
EUR/JPY,2018-03-14,132.039001,132.253006,131.063995,131.983994,JPY
EUR/GBP,2018-03-14,0.88688,0.88783,0.8845,0.88704,GBP
EUR/USD,2018-03-14,1.239296,1.241619,1.23501,1.239234,USD
EUR/GBP,2018-03-15,0.88577,0.88729,0.8823,0.88574,GBP
EUR/USD,2018-03-15,1.237532,1.238697,1.232073,1.237562,USD
EUR/JPY,2018-03-15,131.363998,131.449997,130.565002,131.369995,JPY
EUR/JPY,2018-03-16,130.809998,130.839996,130.085999,130.828995,JPY
EUR/USD,2018-03-16,1.230769,1.233502,1.226151,1.230921,USD
EUR/GBP,2018-03-16,0.8829,0.88386,0.88129,0.8828,GBP
EUR/GBP,2018-03-19,0.8807,0.88154,0.8745,0.8807,GBP
EUR/JPY,2018-03-19,130.130005,130.949005,129.589996,130.139999,JPY
EUR/USD,2018-03-19,1.228079,1.233243,1.226046,1.228079,USD
EUR/GBP,2018-03-20,0.87958,0.8799,0.87575,0.8796,GBP
EUR/USD,2018-03-20,1.233806,1.235422,1.226497,1.233685,USD
EUR/JPY,2018-03-20,130.811996,131.667007,130.544006,130.770004,JPY
EUR/GBP,2018-03-21,0.87459,0.87583,0.87217,0.8746,GBP
EUR/JPY,2018-03-21,130.408005,130.630997,130.294006,130.410004,JPY
EUR/USD,2018-03-21,1.224815,1.229619,1.224699,1.22519,USD
EUR/JPY,2018-03-22,130.759995,131.009995,129.550003,130.789001,JPY
EUR/GBP,2018-03-22,0.87291,0.87395,0.86786,0.87295,GBP
EUR/USD,2018-03-22,1.234873,1.238682,1.230043,1.234766,USD
EUR/JPY,2018-03-23,129.380997,129.955002,129.108994,129.369003,JPY
EUR/GBP,2018-03-23,0.87324,0.87524,0.87105,0.87321,GBP
EUR/USD,2018-03-23,1.232605,1.236017,1.231997,1.232499,USD
EUR/USD,2018-03-26,1.235391,1.244896,1.235239,1.235437,USD
EUR/JPY,2018-03-26,129.511002,130.875,129.473007,129.542999,JPY
EUR/GBP,2018-03-26,0.873,0.87618,0.8717,0.87319,GBP
EUR/USD,2018-03-27,1.245501,1.247816,1.237333,1.245749,USD
EUR/GBP,2018-03-27,0.87479,0.87964,0.8745,0.8749,GBP
EUR/JPY,2018-03-27,131.449997,131.798996,130.897202,131.421005,JPY
EUR/GBP,2018-03-28,0.8753,0.87672,0.87342,0.8752,GBP
EUR/USD,2018-03-28,1.240803,1.242236,1.233715,1.240787,USD
EUR/JPY,2018-03-28,130.882996,131.688004,130.615005,130.839996,JPY
EUR/USD,2018-03-29,1.231284,1.233806,1.228516,1.231027,USD
EUR/JPY,2018-03-29,131.473007,131.582993,130.628998,131.466995,JPY
EUR/GBP,2018-03-29,0.87427,0.87694,0.87406,0.87425,GBP
EUR/GBP,2018-03-30,0.877,0.87843,0.87666,0.87686,GBP
EUR/USD,2018-03-30,1.230254,1.23335,1.229801,1.230285,USD
EUR/JPY,2018-03-30,130.970001,130.996994,130.625,130.972,JPY
EUR/GBP,2018-04-02,0.87719,0.87763,0.8752,0.87715,GBP
EUR/JPY,2018-04-02,130.897995,131.289001,130.173996,130.903,JPY
EUR/USD,2018-04-02,1.231284,1.234568,1.228381,1.231421,USD
EUR/JPY,2018-04-03,130.061996,130.897003,129.990005,130.050003,JPY
EUR/USD,2018-04-03,1.229332,1.2337,1.225505,1.229271,USD
EUR/GBP,2018-04-03,0.87512,0.8762,0.8714,0.87509,GBP
EUR/USD,2018-04-04,1.227943,1.231057,1.225761,1.227853,USD
EUR/JPY,2018-04-04,130.682999,131.141998,130.238007,130.677994,JPY
EUR/GBP,2018-04-04,0.87263,0.87574,0.8714,0.87273,GBP
EUR/JPY,2018-04-05,131.207001,131.460999,131.100006,131.190002,JPY
EUR/GBP,2018-04-05,0.872,0.87489,0.87161,0.8721,GBP
EUR/USD,2018-04-05,1.228788,1.229105,1.221941,1.228682,USD
EUR/USD,2018-04-06,1.2251,1.228003,1.221807,1.22516,USD
EUR/JPY,2018-04-06,131.179993,131.602005,131.130997,131.149994,JPY
EUR/GBP,2018-04-06,0.87454,0.87489,0.87019,0.8745,GBP
EUR/USD,2018-04-09,1.227144,1.233046,1.226257,1.227144,USD
EUR/GBP,2018-04-09,0.87088,0.87194,0.8698,0.87078,GBP
EUR/JPY,2018-04-09,131.238007,131.988998,131.130005,131.259003,JPY
EUR/GBP,2018-04-10,0.87179,0.8727,0.86927,0.87173,GBP
EUR/JPY,2018-04-10,131.501007,132.597,131.432007,131.533005,JPY
EUR/USD,2018-04-10,1.232225,1.237777,1.230376,1.23224,USD
EUR/JPY,2018-04-11,132.427994,132.600998,132.059998,132.417007,JPY
EUR/GBP,2018-04-11,0.8718,0.87392,0.8701,0.8717,GBP
EUR/USD,2018-04-11,1.236384,1.239372,1.235407,1.236308,USD
EUR/GBP,2018-04-12,0.87202,0.87272,0.86462,0.87197,GBP
EUR/JPY,2018-04-12,132.160004,132.307007,131.834,132.160995,JPY
EUR/USD,2018-04-12,1.237624,1.237976,1.230043,1.237164,USD
EUR/USD,2018-04-13,1.23335,1.234873,1.230875,1.23297,USD
EUR/JPY,2018-04-13,132.272003,132.886002,132.238007,132.201004,JPY
EUR/GBP,2018-04-13,0.8658,0.86632,0.86281,0.86601,GBP
EUR/GBP,2018-04-16,0.86565,0.86681,0.86276,0.86549,GBP
EUR/USD,2018-04-16,1.233304,1.239403,1.232635,1.233259,USD
EUR/JPY,2018-04-16,132.557999,132.960999,132.119995,132.574005,JPY
EUR/GBP,2018-04-17,0.86351,0.86465,0.862,0.86353,GBP
EUR/USD,2018-04-17,1.238467,1.2415,1.233837,1.238513,USD
EUR/JPY,2018-04-17,132.522003,132.764008,132.179993,132.574005,JPY
EUR/GBP,2018-04-18,0.86534,0.87207,0.86438,0.86543,GBP
EUR/JPY,2018-04-18,132.417999,132.893005,132.360001,132.406006,JPY
EUR/USD,2018-04-18,1.237302,1.239695,1.234446,1.237317,USD
EUR/GBP,2018-04-19,0.87152,0.8733,0.8689,0.87151,GBP
EUR/USD,2018-04-19,1.237854,1.240199,1.233046,1.237915,USD
EUR/JPY,2018-04-19,132.893005,133.056,132.494995,132.880005,JPY
EUR/JPY,2018-04-20,132.626007,132.960007,132.054001,132.623993,JPY
EUR/GBP,2018-04-20,0.8764,0.87892,0.8734,0.87642,GBP
EUR/USD,2018-04-20,1.234416,1.235269,1.225505,1.234553,USD
EUR/USD,2018-04-23,1.227385,1.228969,1.221225,1.22734,USD
EUR/JPY,2018-04-23,132.367996,132.709,132.119003,132.386002,JPY
EUR/GBP,2018-04-23,0.87643,0.87742,0.87449,0.87637,GBP
EUR/USD,2018-04-24,1.22112,1.223466,1.218487,1.220897,USD
EUR/JPY,2018-04-24,132.789993,133.479004,132.639008,132.779007,JPY
EUR/GBP,2018-04-24,0.87604,0.87661,0.8739,0.87589,GBP
EUR/USD,2018-04-25,1.223616,1.223616,1.2169,1.22414,USD
EUR/JPY,2018-04-25,133.110001,133.328995,132.932007,133.149994,JPY
EUR/GBP,2018-04-25,0.8743,0.8751,0.873,0.8743,GBP
EUR/GBP,2018-04-26,0.87329,0.875,0.86816,0.8732,GBP
EUR/USD,2018-04-26,1.217078,1.221001,1.20998,1.217167,USD
EUR/JPY,2018-04-26,133.115997,133.25,132.289993,133.121002,JPY
EUR/GBP,2018-04-27,0.86992,0.87863,0.86836,0.86993,GBP
EUR/USD,2018-04-27,1.210756,1.2117,1.205604,1.210962,USD
EUR/JPY,2018-04-27,132.339996,132.371994,131.889999,132.350006,JPY
EUR/GBP,2018-04-30,0.88032,0.88225,0.87673,0.8801,GBP
EUR/JPY,2018-04-30,132.246002,132.529007,131.908997,132.248001,JPY
EUR/USD,2018-04-30,1.212856,1.213857,1.206636,1.212283,USD
EUR/GBP,2018-05-01,0.8771,0.882,0.8761,0.87721,GBP
EUR/USD,2018-05-01,1.208313,1.208459,1.198351,1.208123,USD
EUR/JPY,2018-05-01,132.076996,132.123993,131.539001,132.108994,JPY
EUR/JPY,2018-05-02,131.764008,132.100006,131.488007,131.785995,JPY
EUR/GBP,2018-05-02,0.88108,0.88302,0.87838,0.88108,GBP
EUR/USD,2018-05-02,1.199213,1.203109,1.195414,1.199156,USD
EUR/USD,2018-05-03,1.195171,1.200913,1.195072,1.1951,USD
EUR/JPY,2018-05-03,131.257004,131.638,130.278,131.246994,JPY
EUR/GBP,2018-05-03,0.88053,0.88295,0.8804,0.8804,GBP
EUR/USD,2018-05-04,1.198926,1.19976,1.191483,1.198926,USD
EUR/GBP,2018-05-04,0.88332,0.88383,0.88156,0.88332,GBP
EUR/JPY,2018-05-04,130.800003,130.908997,129.9095,130.798996,JPY
EUR/JPY,2018-05-07,130.479004,130.518005,130.089996,130.475006,JPY
EUR/GBP,2018-05-07,0.88342,0.88372,0.87793,0.88341,GBP
EUR/USD,2018-05-07,1.195572,1.197892,1.189952,1.1955,USD
EUR/JPY,2018-05-08,129.987,130.089005,129.238998,130.003998,JPY
EUR/USD,2018-05-08,1.19326,1.193887,1.183936,1.193374,USD
EUR/GBP,2018-05-08,0.87935,0.88086,0.87678,0.87946,GBP
EUR/USD,2018-05-09,1.186676,1.189612,1.182355,1.186789,USD
EUR/GBP,2018-05-09,0.87552,0.8766,0.87284,0.8756,GBP
EUR/JPY,2018-05-09,129.388,130.464005,129.339996,129.384003,JPY
EUR/USD,2018-05-10,1.184764,1.194244,1.184469,1.184722,USD
EUR/GBP,2018-05-10,0.87469,0.88356,0.87291,0.87462,GBP
EUR/JPY,2018-05-10,130.110001,130.735001,130.011002,130.130005,JPY
EUR/USD,2018-05-11,1.191526,1.196788,1.189343,1.191753,USD
EUR/JPY,2018-05-11,130.421997,130.673996,130.005005,130.393997,JPY
EUR/GBP,2018-05-11,0.8812,0.88203,0.87882,0.8811,GBP
EUR/USD,2018-05-14,1.195157,1.1997,1.195157,1.195214,USD
EUR/JPY,2018-05-14,130.654999,131.367996,130.589996,130.675995,JPY
EUR/GBP,2018-05-14,0.88197,0.88266,0.88012,0.8819,GBP
EUR/USD,2018-05-15,1.193204,1.19403,1.182396,1.193118,USD
EUR/JPY,2018-05-15,130.923996,131.130997,130.453995,130.912003,JPY
EUR/GBP,2018-05-15,0.8798,0.88171,0.8779,0.8797,GBP
EUR/GBP,2018-05-16,0.87558,0.87814,0.87328,0.87559,GBP
EUR/USD,2018-05-16,1.182257,1.185396,1.176568,1.182089,USD
EUR/JPY,2018-05-16,130.380997,130.559006,129.533997,130.380005,JPY
EUR/USD,2018-05-17,1.181419,1.183684,1.177856,1.181698,USD
EUR/GBP,2018-05-17,0.872,0.87519,0.87145,0.87211,GBP
EUR/JPY,2018-05-17,130.406998,130.843994,130.25,130.384995,JPY
EUR/GBP,2018-05-18,0.87259,0.87519,0.87251,0.8726,GBP
EUR/JPY,2018-05-18,130.695007,131.102997,130.238007,130.688995,JPY
EUR/USD,2018-05-18,1.179204,1.182229,1.175047,1.179523,USD
EUR/GBP,2018-05-21,0.87289,0.87733,0.87256,0.8729,GBP
EUR/JPY,2018-05-21,130.473999,130.998001,130.376999,130.460007,JPY
EUR/USD,2018-05-21,1.176374,1.177898,1.171866,1.176664,USD
EUR/GBP,2018-05-22,0.87769,0.87884,0.87587,0.8778,GBP
EUR/JPY,2018-05-22,130.860001,131.315994,130.600006,130.841995,JPY
EUR/USD,2018-05-22,1.178884,1.182816,1.175945,1.179245,USD
EUR/JPY,2018-05-23,130.537003,130.634995,128.253006,130.531006,JPY
EUR/USD,2018-05-23,1.178967,1.179101,1.16862,1.178856,USD
EUR/GBP,2018-05-23,0.87698,0.87953,0.87417,0.8769,GBP
EUR/USD,2018-05-24,1.170713,1.174936,1.169221,1.171015,USD
EUR/JPY,2018-05-24,128.664993,128.848007,127.740997,128.654999,JPY
EUR/GBP,2018-05-24,0.87549,0.87757,0.87383,0.8758,GBP
EUR/USD,2018-05-25,1.172319,1.173323,1.164836,1.172264,USD
EUR/JPY,2018-05-25,128.160995,128.514008,127.160004,128.138,JPY
EUR/GBP,2018-05-25,0.87587,0.87797,0.87418,0.876,GBP
EUR/USD,2018-05-28,1.168757,1.17302,1.160847,1.168893,USD
EUR/JPY,2018-05-28,128.134995,128.501007,126.874001,128.132004,JPY
EUR/GBP,2018-05-28,0.87819,0.87945,0.87252,0.87821,GBP
EUR/JPY,2018-05-29,127.181999,127.251999,125.105003,127.182999,JPY
EUR/GBP,2018-05-29,0.87339,0.87395,0.86983,0.87325,GBP
EUR/USD,2018-05-29,1.16275,1.163982,1.151437,1.162696,USD
EUR/GBP,2018-05-30,0.87035,0.87765,0.8696,0.87045,GBP
EUR/USD,2018-05-30,1.153762,1.167099,1.152007,1.153935,USD
EUR/JPY,2018-05-30,125.116997,127.253998,124.997002,125.045998,JPY
EUR/GBP,2018-05-31,0.87802,0.8791,0.87574,0.87811,GBP
EUR/USD,2018-05-31,1.166616,1.172402,1.164293,1.166725,USD
EUR/JPY,2018-05-31,126.832001,127.656998,126.363998,126.809998,JPY
EUR/GBP,2018-06-01,0.87978,0.8809,0.8729,0.8798,GBP
EUR/USD,2018-06-01,1.169331,1.17155,1.162994,1.169317,USD
EUR/JPY,2018-06-01,127.169998,128.100006,127.137001,127.160004,JPY
EUR/USD,2018-06-04,1.166997,1.174426,1.166875,1.166861,USD
EUR/JPY,2018-06-04,127.860001,128.639999,127.739998,127.877998,JPY
EUR/GBP,2018-06-04,0.87369,0.87853,0.87322,0.8736,GBP
EUR/USD,2018-06-05,1.170179,1.171385,1.165528,1.170056,USD
EUR/JPY,2018-06-05,128.679993,128.679993,127.82,128.660995,JPY
EUR/GBP,2018-06-05,0.87859,0.8788,0.87243,0.87862,GBP
EUR/GBP,2018-06-06,0.87461,0.87774,0.8739,0.8745,GBP
EUR/JPY,2018-06-06,128.839005,129.811996,128.699997,128.815994,JPY
EUR/USD,2018-06-06,1.172663,1.1797,1.171468,1.172622,USD
EUR/GBP,2018-06-07,0.8778,0.88375,0.8776,0.87785,GBP
EUR/USD,2018-06-07,1.178398,1.1841,1.178356,1.17855,USD
EUR/JPY,2018-06-07,129.759995,130.246994,129.522995,129.75,JPY
EUR/GBP,2018-06-08,0.879,0.8799,0.8759,0.87893,GBP
EUR/JPY,2018-06-08,129.380005,129.707993,128.100006,129.356995,JPY
EUR/USD,2018-06-08,1.179384,1.1812,1.172842,1.179523,USD
EUR/GBP,2018-06-11,0.87862,0.88309,0.87784,0.8785,GBP
EUR/JPY,2018-06-11,129.041,130.042999,128.824997,128.960007,JPY
EUR/USD,2018-06-11,1.178689,1.182033,1.177607,1.178398,USD
EUR/GBP,2018-06-12,0.88045,0.88312,0.87863,0.88041,GBP
EUR/USD,2018-06-12,1.177329,1.180847,1.174315,1.177413,USD
EUR/JPY,2018-06-12,129.929001,130.257996,129.501999,129.964005,JPY
EUR/USD,2018-06-13,1.174757,1.178967,1.173365,1.174826,USD
EUR/GBP,2018-06-13,0.87834,0.88248,0.87825,0.87838,GBP
EUR/JPY,2018-06-13,129.740005,130.132996,129.669006,129.751007,JPY
EUR/GBP,2018-06-14,0.88196,0.88203,0.87239,0.882,GBP
EUR/JPY,2018-06-14,130.126999,130.233002,128.358002,130.119995,JPY
EUR/USD,2018-06-14,1.180638,1.184161,1.162885,1.180777,USD
EUR/JPY,2018-06-15,127.942001,128.496002,127.727997,127.974998,JPY
EUR/USD,2018-06-15,1.156337,1.162656,1.154534,1.156658,USD
EUR/GBP,2018-06-15,0.87225,0.87556,0.87178,0.87247,GBP
EUR/USD,2018-06-18,1.159703,1.162372,1.156644,1.159595,USD
EUR/GBP,2018-06-18,0.8733,0.87775,0.8728,0.8734,GBP
EUR/JPY,2018-06-18,128.253006,128.399994,127.819,128.255005,JPY
EUR/JPY,2018-06-19,128.121994,128.473999,126.678001,128.087997,JPY
EUR/USD,2018-06-19,1.163007,1.164687,1.153323,1.163075,USD
EUR/GBP,2018-06-19,0.87734,0.87888,0.87539,0.87719,GBP
EUR/USD,2018-06-20,1.158937,1.160012,1.154601,1.158856,USD
EUR/GBP,2018-06-20,0.8795,0.88,0.8769,0.87965,GBP
EUR/JPY,2018-06-20,127.564003,127.718002,127.141998,127.555,JPY
EUR/USD,2018-06-21,1.157702,1.162831,1.15141,1.157903,USD
EUR/GBP,2018-06-21,0.87882,0.87984,0.8727,0.87893,GBP
EUR/JPY,2018-06-21,127.740997,128.003006,127.018997,127.767998,JPY
EUR/JPY,2018-06-22,127.597,128.585999,127.572998,127.603996,JPY
EUR/USD,2018-06-22,1.160699,1.1676,1.160174,1.160578,USD
EUR/GBP,2018-06-22,0.8761,0.87828,0.875,0.876,GBP
EUR/JPY,2018-06-25,128.184998,128.266998,127.260002,128.195999,JPY
EUR/GBP,2018-06-25,0.8791,0.88139,0.87811,0.87922,GBP
EUR/USD,2018-06-25,1.166058,1.170001,1.162994,1.16614,USD
EUR/GBP,2018-06-26,0.88118,0.88206,0.87996,0.8812,GBP
EUR/JPY,2018-06-26,128.287994,128.442001,127.779999,128.285995,JPY
EUR/USD,2018-06-26,1.170179,1.172058,1.165202,1.170275,USD
EUR/JPY,2018-06-27,128.272003,128.311996,127.587997,128.261002,JPY
EUR/GBP,2018-06-27,0.88105,0.88274,0.88034,0.88114,GBP
EUR/USD,2018-06-27,1.164809,1.167188,1.158359,1.165026,USD
EUR/JPY,2018-06-28,127.445999,127.905998,127.141998,127.446999,JPY
EUR/GBP,2018-06-28,0.88127,0.88699,0.8812,0.8814,GBP
EUR/USD,2018-06-28,1.156243,1.1597,1.152804,1.156363,USD
EUR/USD,2018-06-29,1.156444,1.168238,1.156444,1.156297,USD
EUR/GBP,2018-06-29,0.88424,0.88894,0.8836,0.88428,GBP
EUR/JPY,2018-06-29,127.718002,129.404999,127.711998,127.75,JPY
EUR/GBP,2018-07-02,0.8841,0.88684,0.88347,0.8842,GBP
EUR/JPY,2018-07-02,129.328003,129.494003,128.419006,129.259995,JPY
EUR/USD,2018-07-02,1.167842,1.167842,1.159259,1.167856,USD
EUR/GBP,2018-07-03,0.8857,0.88618,0.8828,0.8856,GBP
EUR/JPY,2018-07-03,129.072998,129.516998,128.755005,129.067993,JPY
EUR/USD,2018-07-03,1.164077,1.167542,1.162264,1.164212,USD
EUR/GBP,2018-07-04,0.88362,0.88394,0.87993,0.88359,GBP
EUR/JPY,2018-07-04,128.712006,128.934998,128.490601,128.718994,JPY
EUR/USD,2018-07-04,1.165936,1.168183,1.163142,1.165922,USD
EUR/JPY,2018-07-05,128.834,129.600998,128.578003,128.865997,JPY
EUR/USD,2018-07-05,1.166181,1.171976,1.16508,1.166235,USD
EUR/GBP,2018-07-05,0.8812,0.88571,0.8811,0.8815,GBP
EUR/GBP,2018-07-06,0.88429,0.88667,0.8835,0.88428,GBP
EUR/JPY,2018-07-06,129.270996,129.960007,129.263,129.289993,JPY
EUR/USD,2018-07-06,1.169386,1.176734,1.168074,1.169591,USD
EUR/GBP,2018-07-09,0.8839,0.88898,0.88144,0.88385,GBP
